city,district,hvec,hvoc,hvgc,hvmriayn,hvventiayn,hvamyn,dutyName,dutyTel3,address,mapx,mapy,hospital_link
울산광역시,중구,21,4,86,Y,Y,Y,동강병원,052-241-1190,울산광역시 중구 태화로 239 동강병원,129.3019631,35.553426,http://www.dkmc.or.kr/
울산광역시,남구,12,7,27,Y,Y,Y,중앙병원,052-226-1119,울산광역시 남구 문수로 472,129.3046446,35.5322423,http://www.ulsanjoongang.co.kr/
울산광역시,남구,6,2,41,Y,Y,Y,좋은삼정병원,052-220-7600,울산광역시 남구 북부순환도로 51 좋은삼정병원,129.2688242,35.5528955,http://www.sam-jeong.or.kr/
울산광역시,남구,14,1,13,Y,Y,Y,울산병원,052-259-5119,울산광역시 남구 월평로171번길 13 울산병원,129.3231103,35.5462648,http://www.ush.kr/
울산광역시,동구,-1,9,265,Y,Y,Y,울산공업학원울산대학교병원,052-250-7000,울산광역시 동구 대학병원로 25,129.4280828,35.5203507,Unknown
울산광역시,북구,15,5,7,Y,Y,Y,울산시티병원,052-280-9119,울산광역시 북구 산업로 1007,129.359,35.582942,http://www.cityhospital.co.kr/
울산광역시,울주군,9,1,83,Y,Y,Y,서울산보람병원,052-255-7119,울산광역시 울주군 삼남읍 중평로 53,129.1210035,35.5597986,http://seoulsanboram.ilikedoctor.co.kr/
세종, ,6,1,71,Y,Y,Y,여주병원,031-880-7754,경기도 여주시 청심로 39 세종여주병원,127.6253003,37.3014839,http://세종여주병원.com
세종, ,7,4,68,Y,Y,Y,충남대학교병원,044-995-3010,세종특별자치시 보듬7로 20,127.2580882,36.5195068,https://www.instagram.com/
세종, ,8,3,106,Y,Y,Y, 엔케이병원,044-850-7705,세종특별자치시 한누리대로 161,127.2622579,36.4796411,http://nksjhsp.co.kr/
경기도,수원시 장안구,11,3,60,Y,Y,Y,경기도의료원수원병원,031-888-0119,경기도 수원시 장안구 수성로245번길 69 경기도의료원 수원병원,126.9963375,37.2918917,https://www.medical.or.kr/suwon/index.do
경기도,수원시 권선구,7,5,19,Y,Y,Y,화홍병원,031-8021-6829,경기도 수원시 권선구 호매실로90번길 98,126.9639048,37.260206,http://www.hwahonghospital.com
경기도,수원시 팔달구,8,2,39,Y,Y,Y,윌스기념병원,031-240-6119,경기도 안양시 동안구 경수대로 560,126.958234,37.3727681,https://www.youtube.com/@anywiltse
경기도,수원시 팔달구,8,2,38,Y,Y,Y,동수원병원,031-210-0119,경기도 수원시 팔달구 중부대로 165 동수원병원,127.0345486,37.2780648,http://www.dswhosp.co.kr/
경기도,수원시 팔달구,11,11,222,Y,Y,Y,가톨릭대학교성빈센트병원,031-249-7370,경기도 수원시 팔달구 중부대로 93 성빈센트병원,127.0274271,37.2779855,http://www.cmcvincent.or.kr/
경기도,수원시 영통구,13,12,254,Y,Y,Y,아주대학교병원,031-219-7777,경기도 수원시 영통구 월드컵로 164,127.0476837,37.2794612,http://hosp.ajoumc.or.kr/
경기도,성남시 수정구,8,4,31,Y,Y,Y,성남정병원,031-750-6003,경기도 성남시 수정구 수정로 76,127.1289853,37.4398884,http://www.chungsh.com/
경기도,성남시 수정구,15,7,138,Y,Y,Y,성남시의료원,031-738-7300,경기도 성남시 수정구 수정로171번길 10,127.1391704,37.445108,https://www.scmc.kr/
경기도,성남시 중원구,9,3,112,Y,Y,Y,성남중앙병원,031-799-5599,경기도 성남시 중원구 산성대로476번길 12,127.1619932,37.4528496,http://www.schosp.co.kr/
경기도,성남시 분당구,-27,15,419,Y,Y,Y,분당서울대학교병원,031-787-3119,경기도 성남시 분당구 구미로173번길 82,127.1234065,37.3516694,http://www.snubh.org/
경기도,성남시 분당구,24,5,97,Y,Y,Y,국군수도병원,031-725-6119,경기도 성남시 분당구 새마을로177번길 81,127.1505439,37.3920995,http://afmd.mnd.go.kr
경기도,성남시 분당구,5,2,118,Y,Y,Y,분당제생병원,031-779-0119,경기도 성남시 분당구 서현로180번길 20,127.1216801,37.3881522,http://www.dmc.or.kr/
경기도,성남시 분당구,14,16,262,Y,Y,Y,차의과학대학교분당차병원,031-780-5840,경기도 성남시 분당구 야탑로65번길 16 분당차병원 신관,127.1263712,37.4110576,http://bundangwoman.chamc.co.kr/
경기도,의정부시,4,3,75,Y,Y,Y,의정부백병원,031-842-1211,경기도 의정부시 금신로 322 의정부백병원,127.0622374,37.7453262,http://upaik.co.kr/
경기도,의정부시,11,4,107,Y,Y,Y,의정부을지대학교병원,031-8074-0119,경기도 의정부시 동일로 712,127.0506997,37.7518185,https://www.uemc.ac.kr/index.jsp
경기도,의정부시,15,6,197,Y,Y,Y,가톨릭대학교의정부성모병원,031-820-5200,경기도 의정부시 천보로 271 가톨릭대학교 의정부성모병원,127.0777625,37.7587045,http://www.cmcujb.or.kr/
경기도,의정부시,10,3,51,Y,Y,Y,추병원,031-845-8313,경기도 의정부시 평화로 650 추병원,127.0450722,37.7497898,http://www.choomc.com/
경기도,의정부시,9,3,33,Y,Y,Y,경기도의료원의정부병원,031-828-5119,경기도 의정부시 흥선로 142 경기도도립의료원의정부병원,127.0425004,37.7411609,https://www.medical.or.kr/uijeongbu/index.do
경기도,만안구,7,2,49,Y,Y,Y,안양샘병원,031-467-9119,경기도 안양시 만안구 삼덕로 9,126.9243939,37.3935234,http://anyang.samhospital.com/
경기도,동안구,12,12,270,Y,Y,Y,한림대학교성심병원,031-380-4129,경기도 안양시 동안구 관평로170번길 22 한림대학교성심병원,126.9620529,37.3917575,http://hallym.hallym.or.kr/
경기도,부천시,14,2,58,Y,Y,Y,부천병원,032-340-1119,경기도 부천시 원미구 길주로 195 3층,126.7643245,37.5050098,https://www.365warmheart.co.kr
경기도,부천시,17,10,188,Y,Y,Y,가톨릭대학교부천성모병원,032-340-2100,경기도 부천시 원미구 소사로 327,126.7924166,37.4871165,http://www.cmcbucheon.or.kr/
경기도,부천시,12,14,252,Y,Y,Y,순천향대학교부속부천병원,032-621-5117,경기도 부천시 원미구 조마루로 170,126.7629626,37.4986997,http://www.schmc.ac.kr/bucheon/kor/index.do
경기도,부천시,3,1,44,Y,Y,Y,다니엘종합병원,032-670-0119,경기도 부천시 원미구 중동로 361,126.7694764,37.5123067,https://booking.naver.com/
경기도,광명시,10,3,120,Y,Y,Y,중앙대학교광명병원,02-2222-1338,경기도 광명시 덕안로 110 중앙대학교광명병원,126.885556,37.4241394,https://gh.cauhs.or.kr
경기도,광명시,2,3,30,Y,Y,Y,광명성애병원,02-2680-7115,경기도 광명시 디지털로 36 광명성애병원,126.8717821,37.4735094,https://h.ksungae.co.kr/index.do
경기도,평택시,7,2,46,Y,Y,Y,박병원,031-662-4119,경기도 평택시 송탄로 33 PMC박병원,127.0570008,37.0482657,https://www.parkmedical.co.kr
경기도,평택시,10,0,26,Y,Y,Y,굿모닝병원,031-5182-7582,경기도 평택시 중앙로 338,127.1204113,36.9906277,http://www.goodmhospital.co.kr/
경기도,평택시,9,5,146,Y,Y,Y,박애병원,031-650-9219,경기도 평택시 평택2로20번길 3,127.089075,36.9930802,https://blog.naver.com/baghp
경기도,평택시,13,6,77,Y,Y,Y,평택성모병원,070-5012-0119,경기도 평택시 평택로 284,127.0743332,37.0083319,http://www.ptsm.co.kr/
경기도,상록구,5,2,86,Y,Y,Y,근로복지공단안산병원,031-500-1119,경기도 안산시 상록구 구룡로 87,126.8741389,37.3167268,https://www.comwel.or.kr/ansan/index.jsp
경기도,상록구,14,2,40,Y,Y,Y,사랑의병원,031-414-6656,경기도 안산시 상록구 예술광장로 69,126.844766,37.32702,http://www.sarangmc.co.kr/
경기도,단원구,13,6,56,Y,Y,Y,한도병원,031-8040-1129,경기도 안산시 단원구 선부광장로 103,126.8076293,37.3340708,http://www.handoh.com/
경기도,단원구,10,4,53,Y,Y,Y,단원병원,031-8040-5911,경기도 안산시 단원구 원포공원1로 20,126.8130425,37.3001983,http://www.dwhosp.co.kr
경기도,단원구,17,11,255,Y,Y,Y,고려대학교의과대학부속안산병원,031-412-5381,경기도 안산시 단원구 적금로 123 고려대학병원,126.8249033,37.3185144,http://ansan.kumc.or.kr/main/index.do
경기도,덕양구,7,5,144,Y,Y,Y,명지병원,031-810-7119,경기도 고양시 덕양구 화수로14번길 55,126.8312622,37.6419949,http://www.mjh.or.kr/
경기도,일산동구,8,5,215,Y,Y,Y,동국대학교일산불교병원,031-961-7777,경기도 고양시 일산동구 동국로 27 동국대학교 일산병원,126.8064233,37.6763969,https://blog.naver.com/idumc
경기도,일산동구,9,8,245,Y,Y,Y,국민건강보험공단일산병원,031-900-0761,경기도 고양시 일산동구 일산로 100 일산병원,126.7933092,37.6455486,http://www.nhimc.or.kr/
경기도,일산동구,-4,3,107,Y,Y,Y,국립암센터,031-920-0119,경기도 고양시 일산동구 일산로 323 국립암센터,126.7834097,37.6632301,https://www.facebook.com/nationalcancercenter
경기도,일산동구,8,3,16,N1,Y,Y,일산차병원,031-782-8587,경기도 고양시 일산동구 중앙로 1205,126.7757717,37.6540806,https://ilsan.chamc.co.kr/
경기도,일산서구,8,8,168,Y,Y,Y,인제대학교일산백병원,031-910-9600,경기도 고양시 일산서구 주화로 170 일산백병원,126.750433,37.6743137,http://www.paik.ac.kr/ilsan/
경기도,구리시,4,3,232,Y,Y,Y,한양대학교구리병원,1644-9118,경기도 구리시 경춘로 153 한양대학교구리병원,127.1324272,37.6012985,http://guri.hyumc.com/
경기도,남양주시,14,4,143,Y,Y,Y,남양주한양병원,031-510-0119,경기도 남양주시 오남읍 양지로 47-55 남양주한양병원,127.2043933,37.6823474,http://www.hynyj.co.kr/
경기도,남양주시,6,6,108,Y,Y,Y,현대병원,031-574-0114,경기도 남양주시 진접읍 봉현로 21,127.1799562,37.7154673,http://www.hdgh.co.kr/
경기도,남양주시,7,3,26,Y,Y,Y,엘병원,031-527-6119,경기도 남양주시 퇴계원읍 퇴계원로 20 엘병원,127.1410487,37.6487335,http://www.elhosp.com
경기도,오산시,17,4,60,Y,Y,Y,오산한국병원,031-378-5119,경기도 오산시 밀머리로1번길 16,127.0753662,37.1412709,https://blog.naver.com/oshankook1
경기도,시흥시,15,0,33,Y,Y,Y,센트럴병원,031-8041-3019,경기도 시흥시 공단1대로 237,126.7281266,37.3369083,https://blog.naver.com/central3001
경기도,시흥시,9,5,45,Y,Y,Y,시화병원,031-5189-0567,경기도 시흥시 군자천로 381 시화병원,126.7371914,37.3500741,http://www.shhosp.co.kr
경기도,시흥시,10,2,26,Y,Y,Y,신천연합병원,031-310-6661,경기도 시흥시 복지로 57,126.7894932,37.4445152,http://www.suh.or.kr/
경기도,군포시,13,2,43,Y,Y,Y,지샘병원,031-389-3119,경기도 군포시 군포로 591,126.9473352,37.3588428,http://www.gsamhospital.com/
경기도,군포시,11,2,69,Y,Y,Y,원광대학교산본병원,031-390-2345,경기도 군포시 산본로 321,126.9335764,37.3594242,http://www.wmcsb.co.kr/
경기도,처인구,10,2,122,Y,Y,Y,용인서울병원,031-336-0119,경기도 용인시 처인구 고림로 81 용인서울병원,127.2144906,37.2403176,http://yishospital.com
경기도,처인구,13,0,52,Y,Y,Y,명주병원,1522-8119,경기도 용인시 처인구 금령로39번길 8-6 명주병원,127.2010837,37.2354076,https://mj-hospital.com
경기도,처인구,9,4,57,Y,Y,Y,다보스병원,031-8021-2130,경기도 용인시 처인구 백옥대로1082번길 18,127.2114647,37.2314882,http://www.davoshospital.co.kr/
경기도,기흥구,1,5,38,Y,Y,Y,연세대학교의과대학용인세브란스병원,031-5189-9001,경기도 용인시 기흥구 동백죽전대로 363,127.1485144,37.270805,http://yi.severance.healthcare
경기도,기흥구,12,4,78,Y,Y,Y,강남병원,031-300-0119,경기도 용인시 기흥구 중부대로 411,127.1115072,37.2737515,https://blog.naver.com/knmcknmc
경기도,파주시,11,2,57,Y,Y,Y,메디인병원,031-570-7912,경기도 파주시 금릉역로 190 1층,126.7666689,37.7610732,http://www.medi-in.co.kr/
경기도,파주시,15,1,64,Y,Y,Y,경기도의료원파주병원,031-940-9119,경기도 파주시 중앙로 207 경기도립의료원파주병원,126.7801502,37.7550649,https://www.medical.or.kr/paju/index.do
경기도,이천시,17,2,56,Y,Y,Y,경기도의료원이천병원,031-630-4333,경기도 이천시 경충대로 2742 경기도의료원이천병원,127.4330562,37.2828594,http://www.medical.or.kr/icheon/index.do
경기도,안성시,9,4,86,Y,Y,Y,경기도의료원안성병원,031-8046-5119,경기도 안성시 남파로 95,127.2602193,37.0171792,http://www.medical.or.kr/ansung/index.do
경기도,안성시,9,3,51,Y,Y,Y,안성성모병원,031-675-8275,경기도 안성시 시장길 58,127.2709213,37.0062179,http://www.ansmc.co.kr
경기도,김포시,6,3,14,Y,Y,Y,김포우리병원,031-999-1119,경기도 김포시 감암로 11 김포우리병원,126.710733,37.6323325,http://www.gwhospital.co.kr/
경기도,김포시,10,2,30,Y,Y,Y,뉴고려병원,031-980-9119,경기도 김포시 김포한강3로 283,126.6601837,37.6408873,http://www.nkhospital.net/
경기도,화성시,9,3,63,Y,Y,Y,화성디에스병원,031-5180-7777,경기도 화성시 남양읍 시청로160번길 46-13 화성디에스병원,126.8257516,37.1992996,https://www.nyds.co.kr/
경기도,화성시,22,9,242,Y,Y,Y,한림대학교동탄성심병원,031-8086-2119,경기도 화성시 큰재봉길 7,127.0801288,37.2166283,http://dongtan.hallym.or.kr/
경기도,화성시,7,3,38,Y,Y,Y,화성중앙종합병원,031-371-7998,경기도 화성시 향남읍 발안로 5,126.9108361,37.1312957,http://www.hjhospital.co.kr/
경기도,화성시,9,4,9,Y,Y,Y,원광종합병원,031-8077-7219,경기도 화성시 화산북로 21,127.0081671,37.2101077,https://www.instagram.com/wonkwang17
경기도,광주시,6,2,43,Y,Y,Y,참조은병원,031-881-9119,경기도 광주시 광주대로 45,127.260254,37.4109626,http://www.chamhosp.co.kr/
경기도,양주시,14,4,143,Y,Y,Y,남양주한양병원,031-510-0119,경기도 남양주시 오남읍 양지로 47-55 남양주한양병원,127.2043933,37.6823474,http://www.hynyj.co.kr/
경기도,양주시,6,6,108,Y,Y,Y,현대병원,031-574-0114,경기도 남양주시 진접읍 봉현로 21,127.1799562,37.7154673,http://www.hdgh.co.kr/
경기도,양주시,7,3,26,Y,Y,Y,엘병원,031-527-6119,경기도 남양주시 퇴계원읍 퇴계원로 20 엘병원,127.1410487,37.6487335,http://www.elhosp.com
경기도,포천시,6,2,68,Y,Y,Y, 포천우리병원,031-541-8282,경기도 포천시 소흘읍 호국로 661,127.1481862,37.827471,http://www.swoori.co.kr/
경기도,포천시,16,4,62,Y,Y,Y,경기도의료원포천병원,031-539-9119,경기도 포천시 포천로 1648,127.19828,37.9033162,http://www.pomc.or.kr/
경기도,여주시,6,1,71,Y,Y,Y,여주병원,031-880-7754,경기도 여주시 청심로 39 세종여주병원,127.6253003,37.3014839,http://세종여주병원.com
경기도,연천군,10,2,49,N1,Y,Y,연천군보건의료원,031-839-4119,경기도 연천군 은대성로 95 연천군보건의료원,127.0609769,38.0234715,https://www.yeoncheon.go.kr/health/index.yeoncheon
경기도,양평군,4,3,24,Y,Y,Y,양평병원,031-770-5176,경기도 양평군 양평읍 중앙로 129 양평길병원,127.5035412,37.4938652,http://www.ypghosp.co.kr/
강원,춘천시,4,7,286,Y,Y,Y,강원대학교병원,033-258-2245,강원특별자치도 춘천시 백령로 156,127.7448909,37.8751611,https://www.knuh.or.kr/main/main.asp
강원,춘천시,14,6,93,Y,Y,Y,한림대학교춘천성심병원,033-240-5219,강원특별자치도 춘천시 삭주로 77,127.7399592,37.8840791,Unknown
강원,원주시,4,3,19,Y,Y,Y,강원특별자치도원주의료원,033-760-4701,강원특별자치도 원주시 서원대로 387 강원특별자치도원주의료원,127.949225,37.332608,http://www.kwmc.or.kr/
강원,원주시,7,3,79,Y,Y,Y,성지병원,033-760-3119,강원특별자치도 원주시 원일로 22,127.9541859,37.3454767,http://www.sjmedi.co.kr/
강원,원주시,18,5,158,Y,Y,Y,연세대학교원주세브란스기독병원,033-741-1641,강원특별자치도 원주시 일산로 20,127.945738,37.347815,https://www.instagram.com/wonju_severance/
강원,강릉시,12,5,36,Y,Y,Y,강릉동인병원,033-650-6105,강원특별자치도 강릉시 강릉대로419번길 42,128.90735,37.77435,http://www.dong-in.or.kr/
강원,강릉시,4,2,31,Y,Y,Y,강원특별자치도강릉의료원,033-610-1234,강원특별자치도 강릉시 경강로 2007 강릉의료원,128.8888317,37.7492828,https://www.gnmc.or.kr/
강원,강릉시,8,6,76,Y,Y,Y,강릉아산병원,033-610-3333,강원특별자치도 강릉시 사천면 방동길 38 강릉아산병원,128.8578411,37.8184324,http://www.gnah.co.kr/
강원,동해시,5,2,82,Y,Y,Y,근로복지공단동해병원,033-530-3119,강원특별자치도 동해시 하평로 11 동해병원,129.106078,37.5321225,https://www.comwel.or.kr/donghae/index.jsp
강원,동해시,0,0,29,Y,Y,Y,동해동인병원,033-530-0129,강원특별자치도 동해시 하평로 26,129.1074625,37.5299417,http://www.dhdongin.or.kr/
강원,태백시,8,2,47,Y,Y,Y,근로복지공단태백병원,033-580-3119,강원특별자치도 태백시 보드미길 8,129.0043366,37.1040964,https://www.comwel.or.kr/taebaek/index.jsp
강원,속초시,16,3,86,Y,Y,Y,강원특별자치도속초의료원,033-630-6036,강원특별자치도 속초시 영랑호반길 3 속초의료원,128.5892485,38.2164607,http://www.sokchomc.co.kr/
강원,속초시,8,4,19,Y,Y,Y,속초보광병원,033-639-8988,강원특별자치도 속초시 중앙로 11,128.5783901,38.1980014,http://www.속초보광병원.com/main/main.php
강원,삼척시,11,2,15,Y,Y,Y,강원특별자치도삼척의료원,033-570-7431,강원특별자치도 삼척시 오십천로 418,129.1638017,37.4403018,http://www.ksmc.or.kr/
강원,홍천군,10,2,2,Y,Y,Y,홍천아산병원,033-430-5119,강원특별자치도 홍천군 홍천읍 산림공원1길 17,127.8948538,37.6908303,https://hch.asanfoundation.or.kr/
강원,횡성군,7,1,33,Y,Y,Y,횡성대성병원,033-345-1191,강원특별자치도 횡성군 횡성읍 횡성로 275 대성병원,127.9797573,37.4782572,http://대성병원.kr/
강원,영월군,8,2,43,Y,Y,Y,강원특별자치도영월의료원,033-370-9129,강원특별자치도 영월군 영월읍 중앙1로 59 강원특별자치도영월의료원,128.4652387,37.1864525,http://www.youngwol.org/
강원,평창군,6,Unknown,20,N1,Y,Y,평창군보건의료원,033-330-4812,강원특별자치도 평창군 평창읍 노성로 11,128.3907514,37.3689436,https://www.pc.go.kr/health
강원,정선군,5,Unknown,42,N1,Y,Y,근로복지공단정선병원,033-560-7150,강원특별자치도 정선군 정선읍 봉양1길 145 근로복지공단 정선병원,128.6587349,37.3830727,https://www.comwel.or.kr/jeongseon/index.jsp
강원,철원군,4,2,42,Y,Y,Y,철원병원,033-450-3300,강원특별자치도 철원군 갈말읍 명성로 208 철원병원,127.3079502,38.1504492,http://pf.kakao.com/_wncLT
강원,화천군,7,Unknown,16,N1,Y,Y,화천군보건의료원,033-440-2880,강원특별자치도 화천군 강변로 111 화천군보건의료원,127.7090502,38.1072478,http://www.ihc.go.kr/home/main/page/sub04/sub04_05_05_01_02.asp
강원,양구군,9,Unknown,33,N1,Y,Y,양구성심병원,033-480-8816,강원특별자치도 양구군 중심로 160,127.9911463,38.104748,Unknown
충청북도,청주시 상당구,6,2,68,Y,Y,Y,한국병원,043-222-6177,충청북도 청주시 상당구 단재로 106,127.4965379,36.6195069,http://www.hanhsp.co.kr/
충청북도,청주시 상당구,15,3,63,Y,Y,Y,효성병원,043-221-2192,충청북도 청주시 상당구 쇠내로 16 효성병원,127.4953372,36.6244786,http://www.5388hyosunghospital.com/
충청북도,청주시 서원구,23,11,325,Y,Y,Y,충북대학교병원,043-269-6114,충청북도 청주시 서원구 1순환로 776 충북대학교병원,127.4614843,36.6242237,https://www.youtube.com/@cbnuh
충청북도,청주시 서원구,12,5,157,Y,Y,Y,충청북도청주의료원,043-279-0119,충청북도 청주시 서원구 흥덕로 48,127.4730326,36.6402026,http://www.cjmc.or.kr/
충청북도,청주시 흥덕구,8,4,91,Y,Y,Y,하나병원,043-230-6594,충청북도 청주시 흥덕구 2순환로 1262,127.4308626,36.6235046,http://www.cjhana.co.kr/
충청북도,청주시 흥덕구,7,4,164,Y,Y,Y,베스티안병원,043-904-8925,충청북도 청주시 흥덕구 오송읍 오송생명1로 191,127.321646,36.6364891,https://www.youtube.com/@bestian_burn
충청북도,청주시 청원구,5,8,136,Y,Y,Y,청주성모병원,043-219-8119,충청북도 청주시 청원구 주성로 173-19 청주성모병원,127.4856545,36.6737973,http://www.ccmc.or.kr/
충청북도,충주시,17,6,76,Y,Y,Y,건국대학교충주병원,043-840-8330,Unknown,127.9286382,36.9789989,http://www.kuh.co.kr/
충청북도,충주시,7,2,138,Y,Y,Y,충청북도충주의료원,043-871-0119,충청북도 충주시 안림로 239-50 충청북도충주의료원,127.9706116,36.9796505,http://www.cjmct.or.kr/
충청북도,제천시,13,1,57,Y,Y,Y,명지병원,043-640-8117,충청북도 제천시 내토로 991,128.233951,37.1634681,http://www.jcmj.co.kr/
충청북도,제천시,12,3,36,Y,Y,Y,제천서울병원,043-643-2327,충청북도 제천시 숭문로 57,128.2062355,37.138611,http://www.seoulhp.co.kr/
충청북도,옥천군,6,1,33,Y,Y,Y,옥천성모병원,043-730-7119,충청북도 옥천군 옥천읍 성왕로 1195,127.5720868,36.3134813,Unknown
충청북도,영동군,8,2,24,Y,Y,Y,영동병원,043-740-9333,충청북도 영동군 영동읍 대학로 106 감고을요양병원,127.7808936,36.1852368,http://www.ydhos.com/
충청북도,진천군,3,5,80,Y,Y,Y,중앙제일병원,043-537-9119,충청북도 진천군 진천읍 중앙북로 36,127.4404043,36.8585629,http://www.jcsungmo.co.kr/
충청북도,괴산군,8,1,47,Y,Y,Y,괴산성모병원,043-830-5419,충청북도 괴산군 괴산읍 임꺽정로 116,127.7842528,36.8154399,http://www.goesansungmoh.co.kr/
충청남도,천안시 동남구,11,6,220,Y,Y,Y,단국대학교의과대학부속병원,041-550-6840,충청남도 천안시 동남구 망향로 201,127.1723207,36.8417166,Unknown
충청남도,천안시 동남구,4,6,141,Y,Y,Y,동은학원순천향대학교부속천안병원,041-590-7019,충청남도 천안시 동남구 순천향6길 31,127.1358587,36.802738,https://www.youtube.com/schmccheonan
충청남도,천안시 동남구,10,3,151,Y,Y,Y,충청남도천안의료원,041-570-7119,충청남도 천안시 동남구 충절로 537,127.1791797,36.775627,http://www.camc.or.kr/
충청남도,천안시 서북구,10,5,18,Y,Y,Y,천안충무병원,041-570-7519,충청남도 천안시 서북구 다가말3길 8,127.1316055,36.7974289,http://www.cmhos.co.kr/
충청남도,공주시,13,6,108,Y,Y,Y,충청남도공주의료원,041-962-1365,충청남도 공주시 무령로 77,127.1094761,36.458987,http://www.gjmc.or.kr/
충청남도,보령시,5,2,67,Y,Y,Y,보령아산병원,041-930-5333,충청남도 보령시 죽성로 136,126.6228522,36.3811282,http://www.brh.or.kr/
충청남도,아산시,10,3,235,Y,Y,Y,아산충무병원,041-536-6519,충청남도 아산시 문화로 381,127.0198062,36.7792647,https://blog.naver.com/asancmhos
충청남도,서산시,9,3,37,Y,Y,Y,서산중앙병원,041-661-1195,충청남도 서산시 수석산업로 5,126.5034636,36.7810108,https://www.instagram.com/seosanjungang_mc/
충청남도,서산시,7,3,21,Y,Y,Y,충청남도서산의료원,041-689-7119,충청남도 서산시 중앙로 149 충청남도서산의료원,126.4652577,36.7755834,http://www.seosanmc.or.kr/
충청남도,논산시,14,2,62,Y,Y,Y,백제병원,041-730-8888,충청남도 논산시 시민로294번길 14,127.0944739,36.1921929,http://www.bjhosp.co.kr/
충청남도,당진시,13,4,72,Y,Y,Y,당진종합병원,041-358-3624,충청남도 당진시 반촌로 5-15,126.6844488,36.9044002,http://www.dangjinmc.co.kr/
충청남도,부여군,8,1,20,N1,Y,Y,건양대학교부여병원,041-837-1201,충청남도 부여군 부여읍 계백로 200 건양대부여병원,126.9017016,36.2755745,http://www.kyuh.ac.kr/buyeo/
충청남도,서천군,5,Unknown,40,N1,Y,Y,서해병원,041-950-0219,충청남도 서천군 서천읍 서천로 184 서해병원,126.6876615,36.0844072,Unknown
충청남도,청양군,6,1,11,N1,Y,Y,청양군보건의료원,041-940-4951,충청남도 청양군 청양읍 칠갑산로7길 54 청양군보건의료원,126.8045129,36.4553429,http://health.cheongyang.go.kr/
충청남도,홍성군,13,4,136,Y,Y,Y,충청남도홍성의료원,041-630-6119,충청남도 홍성군 홍성읍 조양로 224,126.6744129,36.599349,http://www.hsmc.or.kr/
충청남도,태안군,9,Unknown,23,N1,Y,Y,태안군보건의료원,041-671-5319,충청남도 태안군 서해로 1952-16 태안군보건의료원,126.3231999,36.7518329,http://www.taean.go.kr/life/sub02_10_01.do
전주시,완산구,21,6,84,Y,Y,Y,예수병원,063-230-8280,전북특별자치도 전주시 완산구 서원로 365 예수병원,127.1332292,35.8143916,http://www.jesushospital.com
전주시,완산구,11,Unknown,17,Y,Y,Y,전주병원,063-226-6119,전북특별자치도 전주시 완산구 한두평3길 13,127.1248245,35.8152645,http://www.jjhospital.co.kr/
전주시,덕진구,16,14,420,Y,Y,Y,전북대학교병원,063-250-1131,전북특별자치도 전주시 덕진구 건지로 20 전북대학교병원,127.1411625,35.8470973,http://www.cuh.co.kr/
전주시,덕진구,6,2,25,Y,Y,Y,대자인병원,063-250-8701,전북특별자치도 전주시 덕진구 견훤로 390 대자인병원,127.1534706,35.8459659,http://www.designhosp.com/
전주시,덕진구,8,1,13,Y,Y,Y,호성전주병원,063-240-8862,전북특별자치도 전주시 덕진구 동부대로 895,127.147875,35.8654999,https://blog.naver.com/hsjj_hospital/
군산시, ,10,5,80,Y,Y,Y,전북특별자치도군산의료원,063-472-5130,전북특별자치도 군산시 의료원로 27 군산의료원,126.7117406,35.9549526,http://www.kunmed.or.kr/
군산시, ,10,6,53,Y,Y,Y,동군산병원,063-440-0515,전북특별자치도 군산시 조촌로 149 동군산병원,126.737162,35.9774829,http://www.donggunsanhosp.co.kr/
익산시, ,12,9,227,Y,Y,Y,원광대학교병원,063-859-1165,전북특별자치도 익산시 무왕로 895 원광대학병원,126.9595793,35.9646389,http://www.wkuh.org/
익산시, ,9,4,-9,Y,Y,Y,익산병원,063-840-9112,전북특별자치도 익산시 무왕로 969 익산병원,126.9665158,35.9616504,http://www.iksanhp.com/
정읍시, ,16,3,63,Y,Y,Y,정읍아산병원,063-530-6129,전북특별자치도 정읍시 충정로 606-22 정읍아산병원,126.8234124,35.5888321,http://www.jeh.or.kr/
남원시, ,15,1,91,Y,Y,Y,전북특별자치도 남원의료원,063-620-1119,전북특별자치도 남원시 충정로 365,127.4073171,35.4318755,http://www.namwonmed.or.kr/
김제시, ,10,2,86,Y,Y,Y,김제우석병원,063-540-5119,전북특별자치도 김제시 서암4길 45,126.880348,35.8072242,http://gimjewoosuk.com
진안군, ,6,2,46,Y,Y,Y,진안군의료원,063-430-7119,전북특별자치도 진안군 진안읍 진무로 1145,127.4320459,35.7953017,http://www.jgmc.kr/
무주군, ,4,Unknown,24,N1,Y,Y,무주군보건의료원,063-320-8315,전북특별자치도 무주군 한풍루로 413,127.6716938,36.0058715,Unknown
장수군, ,5,Unknown,22,N1,Y,Y,장수군보건의료원,063-350-2119,전북특별자치도 장수군 장수읍 장천로 247 장수보건의료원,127.5200201,35.6544833,http://office.jangsu.go.kr/board/list.sko?boardId=office_notice12&menuCd=ND12001000000&contentsSid=222115
임실군, ,2,Unknown,Unknown,N1,Y,Y,임실군보건의료원,063-640-3119,전북특별자치도 임실군 임실읍 호국로 1680,127.2870869,35.6126018,http://bogun.imsil.go.kr/
